imdb_title_id,title,year,certificate,genre,runtime,description,IMDb_rating,MetaScore,ratingCount,directors,stars
tt3833546,Footlights,2015,,"Comedy, Musical",80 min,"After another flop, director Jef Little struggles to maintain his credibility--and sanity--in a business filled with rivals, two-faces, phonies, a colorful cast of supporting characters, and a nagging subconscious.",8.4,,18,Jared Scott Stroup,"Jared Scott Stroup,Mike Bobbitt,Dave Landau,Michael Babbish"
tt3024664,A Larger Life,2015,TV-PG,Drama,112 min,"A small town lawyer, with a comfortable small town life undertakes the biggest case of his career in an area of law he does't handle against corporate defendants that never lose.",8.5,,18,Bill Lundy,"Michael Alan,Julieann Andrews,Steve Baldwin,Garrison Barchett"
tt1836872,Not in My Backyard,2015,,"Crime, Drama",86 min,Middle-Eastern high school math teacher AMIR encounters small town prejudice when he is hired to prep the 6-student math team for a shot at the International Math Olympiad. His unlikely ...                See full summary »,8.7,,18,Iyad Hajjaj,"Iyad Hajjaj,C. Ashleigh Caldwell,Lonnie 'Lono' Woodley,Nick Afanasiev"
tt2414892,The Other Kind,2015,Not Rated,Drama,112 min,"A former county judge, his Bible toting wife, and their two adult children set out on a mission to rural Texas to save the youngest of their brood, an eccentric poet who believes Charles ...                See full summary »",8.7,,17,Rosalyn Rosen,"Jo Harvey Allen,Richard Dillard,Dane Hurlburt,Justin Arnold"
tt4987462,Cold Water,2015,,Drama,94 min,"This is the story of Alice Fuller (Amy Shelton-White) struggling to come to terms with her past in order to embrace her future. Shot almost entirely in and around Estes Park, Colorado, the ...                See full summary »",8.1,,16,David Zelina,"Amy Shelton-White,David Zelina,Lee Shelton,Robert Scheid"
tt4724178,Figurine,2015,,Drama,79 min,"Karin leads a quiet life working at a truck wash and ushering part-time at the hockey arena. Her solitary routine is broken when she meets James, a truck driver seeking work in the city. As...                See full summary »",8.2,,16,Hans Olson,"Albert Cseh,Kelly Goetz"
tt5091838,Breakfast in Beirut,2015,,Drama,70 min,"Breakfast in Beirut, is the story of love found and love lost, told in past and present moments in time, flooded with moving heartbreaking memories of a group of people and their never ...                See full summary »",8.5,,15,Farah Alhashim,"Badi Abu-Shaqra,Farah Alhashim,Awatif Alzain,Abdelrahim Awji"
tt4844418,Before I Go,2015,,Drama,62 min,A young college student comes to terms with life after being diagnosed with cancer.,8.4,,15,"Andrew Nuno,Adrian Nuño","Olivia Jensen,Michael Morones,Erika Oesau"
tt3738370,Reset,2015,Not Rated,Drama,75 min,"A young writer, dissatisfied with his life, returns to his hometown but decides not to tell his family or his friends that he's back, as he goes on a sexually twisted, darkly funny and soulful journey to reinvent himself.",8.1,36        ,15,Paul Bojack,"Edward Deraney,Reggie Watkins,Doug Penikas,Melinda DeKay"
tt3726512,Midnight Rain,2015,,Drama,122 min,Add a Plot,8.1,,15,Adam R Jones,"Shannon Brown,Amy E. Powell,Brian Rooney,Stephanie Galvin"
tt7070022,The Tale of the Sparrow,2015,,"Action, Comedy",90 min,"Follows the story of a dishonest 20 year old boy named Anthony. Anthony is given an opportunity in which he is able to portray himself as a vigilante named ""The Sparrow"". Trouble befalls ...                See full summary »",8.6,,14,Jonathan Elihu Klein,"Danny Bass,Jesse DiFranco,Jonathan Elihu Klein,John Kolar"
tt5516872,Camp William,2015,,Drama,100 min,Eight high school aged boys spend a weekend of their summer at a religious camp entitled Camp William. The camp is known to help kids find themselves and their faith through the assistance ...                See full summary »,8.7,,14,"Marcus Aubin,Nicholas Klesmith","Trez Gee,Ethan Payton,Scott Prach,Liam Millerick"
tt5210484,American Saturday Night: Live from the Grand Ole Opry,2015,,Music,104 min,"From ""the stage that made country music famous"", this made-for-cinema concert event provides a front row seat to performances from five top artists of contemporary American music plus a virtual VIP backstage pass.",9.2,,14,George Flanigen,"The Band Perry,Brett Eldredge,Brad Paisley,Darius Rucker"
tt4862056,Us,2015,Not Rated,Comedy,75 min,Six childhood friends reunite for one wild and crazy night.,8.3,,14,Rob Tari,"Andrew Burke,Mark DeNicola,Mark Kristalovich,Amanda Monteiro"
tt4799400,Couples Therapy,2015,,Drama,88 min,"Syleena and Jasion Morgan have lost their unborn child. Ever since, the couple have had intimacy problems. They eventually seek counseling from a Dr. Liz Neal. This drama features songs written and sung by one of the principle actors.",8.0,,14,Tangie B. Moore,"Angelina Cortez,Hajji Golightly,Dave Hollister,Leela James"
tt4495926,Ascension: I Am Not My Mother,2015,,"Drama, Family",90 min,"Elizabeth is haunted by her past and is trapped in an abusive relationship with her tyrannical husband, Caleb. She finds solace in her writing and an escape into a world where her imagination can influence good or evil.",8.6,,14,Demedrius Charles,"Ayo Robinson,Gabriel Wright,Justine J. Hall,Michael Mcallister Jr."
tt3972934,Play It Safe,2015,,"Comedy, Drama, Music",85 min,"Jamie is a 26-year-old musician, which isn't as cool as you'd think. When his band breaks up, he's left with no money, no career, and no girlfriend. Now he teaches piano at a ...                See full summary »",8.3,,14,Chris Pahlow,"Nicholas Kato,Maya Aleksandra,Christine Lui,Alasdair Tremblay-Birchall"
tt3874690,Pretty Good Friends,2015,,"Comedy, Drama, Romance",77 min,A girl moves back to her home city and struggles to maintain an old friendship whilst a new & exciting one emerges.,8.1,,14,Sophia Townsend,"Nathan Barillaro,Rain Fuller,Glenn Luck,Jenni Townsend"
tt2149087,P.T.S.D,2015,,Drama,71 min,"After returning from Iraq, young military veteran Jason struggles to adjust to civilian life. In search of his childhood friend, he spirals deeper into depression.",8.1,,14,Cedric Godin,"Jason Lopez,Treva Etienne,Phillipe Simon,G. Larry Butler"
tt7542356,Satori,2015,,Fantasy,93 min,"Nightly, Satori gives birth to eggs and sells them in order to make enough money to survive so she can continue to make art. Satori becomes worn out and conflicted with the act of selling ...                See full summary »",9.2,,13,Erica Schreiner,Erica Schreiner
tt5138684,Daryl Hall and John Oates Live in Dublin,2015,,Music,97 min,Add a Plot,8.5,,13,Joss Crowley,"Daryl Hall,John Oates,Shane Theriot"
tt5129042,The Adventures of Biffle and Shooster,2015,,"Comedy, Musical",103 min,"Feature compilation of four Biffle and Shooster comedy shorts--""The Biffle Murder Case,"" ""Imitation of Wife,"" ""Schmo Boat"" and ""Bride of Finklestein""--plus five additional songs and sketches.",8.2,,13,Michael Schlesinger,"Nick Santa Maria,Will Ryan,Kevin Quinn,Fay Masterson"
tt4818472,Take That: Live from the O2: Encore,2015,,Music,143 min,"An in-concert film of Take That performing live at The 02 in London on June 19, 2015.",8.0,,13,,"Gary Barlow,Howard Donald,Lizzie Gough,Mark Owen"
tt4602468,Invisible Ink,2015,,"Comedy, Drama",91 min,Two obscure and socially inept cartoonists try to further their faltering careers by winning over the pompous and successful insiders of the New York cartooning scene.,8.0,,13,Nate Neal,"Sean Shannon,Kalen Marie George,Lyndsey Wurch,Alison Burke"
tt4411878,The Royal Opera House: Andrea Chenier,2015,,"History, Musical, Romance",174 min,Add a Plot,8.3,,13,Jonathan Haswell,"Jonas Kaufmann,Eva-Maria Westbroek,Zeljko Lucic,Denyce Graves"
tt3680788,The Bouncer,2015,,Drama,96 min,The Bouncer tells the story of Danny Martin a reluctant one man fighting machine tasked with cleaning up the roughest night spot in town without getting himself killed in the process.,8.5,,13,Chico Slimani,"John Campbell-Mac,Michael Dudikoff,Victoria Hopkins"
tt2826636,Charlie and Wendy,2015,Not Rated,"Comedy, Drama, Romance",103 min,"Charlie and Wendy are a down and out couple on a twisted road trip to clean themselves up and get married. Along the way, they become sidetracked by a motley crew of con men, lowlifes, and ...                See full summary »",9.8,,13,Matt Watkins,"Elena Saurel,Chris Bostrom,Nich Kauffman,James E. Hurd Jr."
tt2091361,My Horrible Love,2015,,"Comedy, Drama, Horror",74 min,Four foul mouthed family members attempt to settle their differences at a caravan site in Essex.,8.2,,13,Charles Edmond,"Jason Croot,Charlotte Devaney,Ben Edmond,Charles Edmond"
tt5068716,Reflection,2015,,Drama,95 min,"After a terrible tragedy, popular teenager Karl's attempt to commit suicide is thwarted by misfit Sally. Through the art classes she conducts for ill children in hospital, Sally teaches him...                See full summary »",8.2,,12,Suzan Battah,"Tim Mason Scott,Ellessandra Hills,Penelope Andrews,Nola Bartolo"
tt4677806,The Loudest Sound,2015,,Drama,119 min,"A twentysomething couple in Boston are torn apart by lies, addiction, and their pasts while facing a future possibly apart, but forever connected by a child on the way.",8.1,,12,Jason Miller,"Michael Reardon,Johanna Gorton,Hillary Coughlin,Vladimyr B. Mondelus"
tt4047196,A Killer Serve,2015,,"Crime, Drama, Sport",90 min,"Winters finds himself stuck in a life and death struggle between an old boss he cannot refuse, and a personal belief system he would never betray. Someone is going to die.",8.3,,12,Andrew Pilkington,"Paul Kandarian,Sean McDonald,Ana Bess Moyer Bell,Joe Rose"
tt3889312,Catching Junior Tate,2015,,"Action, Adventure, Comedy",110 min,"A bounty hunter finds himself stranded south of the border with a career criminal being pursued by a hit man, a bookie, a crooked cop, and a loan shark.",8.7,,12,Karl Wilson,"Jesse St. Louis,Christopher Wynn,Mark Troy,Greg Burgess"
tt3293768,I Wish You Love,2015,,"Family, Romance",90 min,"A single mother struggles to raise her daughter alone while pursuing her dream of becoming a songwriter. One day she meets the love of her life, not knowing he is engaged. Inspired by love ...                See full summary »",8.5,,12,Svetlana Koseniv,"Christina Schimmel,Rick Gomes,Lise Moule,Kelly-Marie Murtha"
tt2644490,The Sociopath's Guild,2015,,"Drama, Thriller",101 min,A dramatic thriller about Armenian journalist Armen Torosyan(Sam Jamous) being hunted down for revealing new discoveries about the Armenian Genocide.,8.2,,12,Eddy Kara,"Sam Jamous,Rigas Bountouris,Eddy Kara,Natasha Aylward"
tt2094769,Battle,2015,,Action,65 min,"The story begins with Johnny, a loving husband and father. After losing his young daughter and his own parents in a devastating car crash, he must also reconcile his wife walking out on him...                See full summary »",8.2,,12,"John Jillard Sr.,Andrey Nikiforov","John Jillard Sr.,Brian Anthony Wilson,Kimberly Bada,Lamar Bumbrey"
tt6333358,Festival of the Spoken Nerd: Full Frontal Nerdity,2015,Not Rated,Comedy,98 min,"Festival of the Spoken Nerd are live on stage in ""Full Frontal Nerdity"", the utterly unique stand-up science show that brings you binary scarves, cryonic love songs, gravity-defying bead ...                See full summary »",8.7,,11,Ben Woolf,"Helen Arney,Steve Mould,Matt Parker"
tt5271376,In This Corner,2015,Not Rated,Action,145 min,"A young man grows up trying to learn how to deal with his anger and his physical aggression, while trying not to get involved with the ever growing Russian mob that is infiltrating his neighborhood and eventually takes over his family.",8.2,,11,Delia Ruffin,"Cely Alicea,Oliver Burbage,T.C. Storm Caldwell,Mitchell Chisholm"
tt5127912,Suicide Squad Abridged,2015,,"Action, Comedy",45 min,Add a Plot,8.0,,11,,"Wyatt Anderson,Tallest Silver,Paul Reinbach,Malcolm Ray"
tt4720284,Love in the Sixth,2015,,"Comedy, Drama, Musical",96 min,An unromantic musical comedy about extinction.,8.1,,11,Jude Klassen,"Brett M. Butler,Jason G. Butler,Vaughan Cameron,T.C. Folkpunk"
tt4613668,The Story of a Legend,2015,,Fantasy,45 min,"Karl, a boy who just moved with his father in the neighborhood of an 11 Year-old boy named Toby Wagner, getting fascinated by the mysterious world Toby lives in. Everything seems to be ...                See full summary »",8.3,,11,Christoph Tripp,"Caspar von der Schulenburg,Antony Connor,Niklas Distler,Sarah Schütz"
tt4397340,Found on South Street,2015,,Drama,103 min,"Arthur seeks to cure his inner brokenness of being deaf by transforming into Dominik Bell, an alter ego who engineers the cure for deafness.",8.5,,11,Jonathan Blair,"Jonathan Blair,Jackson Brown,Austin Cary,Michael Davis"
tt4039646,Giving Up The Ghost,2015,,Drama,100 min,"When his long-lost uncle is invited to a family weekend, Kevin enters into a dangerous world when he learns of his relative's criminal past and is approached by two police investigators to help entrap him.",8.7,,11,Patricia Guerra Ovín,"Mark Arnold,Dominic Dwyer,Maggie Edmonston,Tracy Gabbitas"
tt3545242,"The Old, Old Story",2015,,Drama,92 min,"While a young woman prepares for her engagement party, a mysterious stranger shows up and begins to debate the meaning of life.",8.4,,11,Samuel Hathaway,"Charles Hubbell,Tiffany Cornwell,Alex Galick,Diana Wilde"
tt3111528,The Winds That Scatter,2015,,Drama,79 min,"Ahmad is an immigrant from Syria, holding wishes of starting his own taxi service. When he loses his menial employment at a gas station, he attempts to navigate through the current American...                See full summary »",8.1,,11,Christopher Jason Bell,"Ahmad Chahrour,Mohammad Dagman,Reginald L. Barnes,Theodore Bouloukos"
tt2739854,Between You and Me,2015,,"Drama, Romance, Thriller",117 min,Two characters of repelling personal life choices find a bind that should never have been created.,8.0,,11,Tomasz Drezek,"Chandler Macocha,Dominic Ryan Gabriel,Sadie Pappas,Tobi Ogunyemi"
tt2375581,Take a Chance,2015,,"Action, Drama, Romance",92 min,"Even in Japan, the ancient lifestyle of Uchi Deshi training is all but forgotten. However, a teenager from Tokyo discovers that it's alive and well in the American Deep South.",8.8,,11,Shihan Oyama,"Cassandra Scerbo,Shin'ichi Chiba,Mackenyu,Alexander P. Heartman"
tt8541460,A Very StarKid Reunion,2015,,"Comedy, Music",132 min,"In October 2015, we returned to the University of Michigan with over 30 StarKids to celebrate the 100th anniversary of the School of Music, Theater, and Dance with this once in a lifetime performance.",9.5,,10,Nick Lang,"Julia Albain,Jaime Lyn Beatty,Jeff Blim,Tyler Brunsman"
